Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
962,CA-2016-160059,2016-11-27,2016-12-01,Standard Class,TB-21190,Thomas Brumley,Home Office,United States,Fayetteville,Arkansas,72701.0,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0.0,3.0576
991,CA-2016-153549,2016-03-29,2016-03-31,Second Class,SL-20155,Sara Luxemburg,Home Office,United States,Jacksonville,Florida,32216.0,South,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1166.92,5,0.2,131.2785
997,CA-2016-162537,2016-10-28,2016-11-03,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,10.67,1,0.0,4.9082
998,CA-2016-162537,2016-10-28,2016-11-03,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,3,0.0,9.8901
999,CA-2016-162537,2016-10-28,2016-11-03,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420.0,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24.1,5,0.0,9.158
1000,CA-2016-162537,2016-10-28,2016-11-03,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420.0,South,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0.0,12.9129
1006,CA-2016-111199,2016-11-13,2016-11-17,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,115.296,3,0.2,40.3536
1118,CA-2016-142755,2016-09-04,2016-09-08,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076.0,South,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,279.9,5,0.0,137.151
1119,CA-2016-142755,2016-09-04,2016-09-08,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076.0,South,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,0.0,111.59100000000001
1120,CA-2016-142755,2016-09-04,2016-09-08,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076.0,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",4.36,2,0.0,2.0492
1121,CA-2016-142755,2016-09-04,2016-09-08,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076.0,South,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0.0,7.4872
1194,US-2016-130519,2016-09-15,2016-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065.0,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552,3,0.2,5.4432
1195,US-2016-130519,2016-09-15,2016-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065.0,South,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,15.712,4,0.2,2.5532
1196,US-2016-130519,2016-09-15,2016-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065.0,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",24.671999999999997,2,0.2,2.1588
1197,US-2016-130519,2016-09-15,2016-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065.0,South,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",55.968,1,0.2,-2.0988
1303,CA-2016-115847,2016-09-19,2016-09-24,Second Class,TC-21535,Tracy Collins,Home Office,United States,Arlington,Virginia,22204.0,South,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,61.96,2,0.0,4.3372
1468,CA-2016-100769,2016-05-16,2016-05-16,Same Day,TH-21550,Tracy Hopkins,Home Office,United States,Jacksonville,Florida,32216.0,South,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,255.968,4,0.2,31.996
1531,CA-2016-103793,2016-03-26,2016-03-31,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Miami,Florida,33142.0,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,74.352,3,0.2,23.235
1628,CA-2016-143119,2016-09-24,2016-09-30,Standard Class,MC-17275,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506.0,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,517.5,6,0.0,155.25
1674,CA-2016-150560,2016-12-11,2016-12-12,First Class,SW-20455,Shaun Weien,Consumer,United States,Suffolk,Virginia,23434.0,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,2,0.0,96.3438
1829,US-2016-140851,2016-07-13,2016-07-15,Second Class,ND-18460,Neil Ducich,Corporate,United States,Macon,Georgia,31204.0,South,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,38.88,6,0.0,18.6624
1833,CA-2016-131422,2016-11-05,2016-11-09,Standard Class,GB-14530,George Bell,Corporate,United States,Monroe,North Carolina,28110.0,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0,3,0.2,25.875
1982,CA-2016-119592,2016-12-14,2016-12-16,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,3.76,2,0.0,1.8048
2095,US-2016-164357,2016-11-25,2016-11-29,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,Wilmington,North Carolina,28403.0,South,OFF-AR-10001177,Office Supplies,Art,Newell 349,13.12,5,0.2,1.476
2291,CA-2016-149342,2016-04-20,2016-04-25,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907.0,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,287.97,3,0.0,77.7519
2292,CA-2016-149342,2016-04-20,2016-04-25,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907.0,South,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,0.0,297.69
2293,CA-2016-149342,2016-04-20,2016-04-25,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,12.96,2,0.0,6.2208
2320,CA-2016-117828,2016-12-23,2016-12-26,First Class,BD-11500,Bradley Drucker,Consumer,United States,Richmond,Virginia,23223.0,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,194.32,4,0.0,56.3528
2322,CA-2016-109470,2016-12-31,2017-01-03,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420.0,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,94.74,3,0.0,44.5278
2323,CA-2016-109470,2016-12-31,2017-01-03,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420.0,South,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",60.64,4,0.0,27.8944
2324,CA-2016-109470,2016-12-31,2017-01-03,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420.0,South,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,76.3,5,0.0,38.15
2325,CA-2016-109470,2016-12-31,2017-01-03,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420.0,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,364.8,12,0.0,167.808
2435,CA-2016-154746,2016-11-14,2016-11-17,First Class,PJ-18835,Patrick Jones,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,33.96,2,0.0,16.98
2436,CA-2016-154746,2016-11-14,2016-11-17,First Class,PJ-18835,Patrick Jones,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,826.11,3,0.0,322.1829
2449,CA-2016-128027,2016-09-14,2016-09-17,Second Class,CM-12385,Christopher Martinez,Consumer,United States,North Charleston,South Carolina,29406.0,South,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,269.49,3,0.0,5.3898
2512,CA-2016-102722,2016-04-18,2016-04-19,First Class,KW-16570,Kelly Williams,Consumer,United States,Monroe,Louisiana,71203.0,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,106.5,6,0.0,41.535
2558,US-2016-112508,2016-03-24,2016-03-30,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Coral Springs,Florida,33065.0,South,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",6.992000000000001,2,0.2,0.5244
2562,CA-2016-144288,2016-12-25,2016-12-31,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,9.216000000000001,4,0.2,3.3408
2563,CA-2016-144288,2016-12-25,2016-12-31,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,10.368,2,0.2,3.6288
2635,CA-2016-116750,2016-07-05,2016-07-10,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314.0,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928,2,0.2,0.7392
2636,CA-2016-116750,2016-07-05,2016-07-10,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314.0,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,5,0.7,-5.784
2642,CA-2016-169740,2016-02-20,2016-02-25,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Hot Springs,Arkansas,71901.0,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,29.99,1,0.0,2.9989999999999997
2711,US-2016-120572,2016-12-11,2016-12-15,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,12.828,2,0.7,-8.9796
2749,CA-2016-110247,2016-12-04,2016-12-08,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Tallahassee,Florida,32303.0,South,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,3,0.7,-6.0324
2911,CA-2016-118444,2016-11-05,2016-11-09,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Coral Springs,Florida,33065.0,South,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.13599999999997,4,0.2,24.195999999999998
3035,US-2016-123960,2016-06-11,2016-06-16,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203.0,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,53.7,6,0.0,10.203
3036,US-2016-123960,2016-06-11,2016-06-16,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203.0,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",36.26,7,0.0,16.6796
3037,US-2016-123960,2016-06-11,2016-06-16,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203.0,South,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,15.764000000000001
3038,US-2016-123960,2016-06-11,2016-06-16,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203.0,South,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,32.4,5,0.0,15.552
3039,US-2016-123960,2016-06-11,2016-06-16,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203.0,South,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,29.16,2,0.0,10.7892
3119,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801.0,South,FUR-CH-10003312,Furniture,Chairs,Hon 2090 �Pillow Soft� Series Mid Back Swivel/Tilt Chairs,1123.92,5,0.2,-182.637
3120,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801.0,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.584,2,0.2,31.198
3121,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801.0,South,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",48.672,3,0.2,7.3008
3122,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801.0,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",60.768,2,0.2,7.596
3123,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801.0,South,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88
3124,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801.0,South,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,3.7680000000000002,2,0.7,-3.14
3125,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801.0,South,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2,0.2,51.8312
3126,CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801.0,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,563.808,4,0.2,21.1428
3257,CA-2016-155453,2016-08-09,2016-08-14,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.6080000000000005,2,0.2,1.6704
3454,CA-2016-153325,2016-03-01,2016-03-02,Second Class,ST-20530,Shui Tom,Consumer,United States,Macon,Georgia,31204.0,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",58.72,4,0.0,27.0112
3455,CA-2016-153626,2016-07-09,2016-07-14,Standard Class,EB-13870,Emily Burns,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",5.16,3,0.2,0.8385
3470,CA-2016-100888,2016-04-06,2016-04-10,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,47.952,3,0.2,16.1838
3530,CA-2016-141145,2016-09-17,2016-09-23,Standard Class,DB-13405,Denny Blanton,Consumer,United States,Orlando,Florida,32839.0,South,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,87.16799999999999,3,0.2,10.895999999999999
3576,CA-2016-143532,2016-03-19,2016-03-24,Standard Class,DC-12850,Dan Campbell,Consumer,United States,North Miami,Florida,33161.0,South,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4� x 11�",14.495999999999999,3,0.2,4.8924
3649,CA-2016-168459,2016-11-22,2016-11-27,Standard Class,MC-17275,Marc Crier,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,-2.0622
3650,CA-2016-168459,2016-11-22,2016-11-27,Standard Class,MC-17275,Marc Crier,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",55.104,6,0.2,18.5976
3658,CA-2016-128083,2016-03-12,2016-03-17,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317.0,South,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,8.687999999999999,3,0.2,2.9322
3659,CA-2016-128083,2016-03-12,2016-03-17,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317.0,South,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",30.88,4,0.2,3.86
3660,CA-2016-128083,2016-03-12,2016-03-17,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317.0,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,6.4079999999999995,3,0.2,1.4418
3703,CA-2016-104941,2016-06-13,2016-06-19,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601.0,South,OFF-AR-10004269,Office Supplies,Art,Newell 31,24.78,6,0.0,6.9384
3704,CA-2016-104941,2016-06-13,2016-06-19,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601.0,South,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,19.14,3,0.0,8.8044
3705,CA-2016-104941,2016-06-13,2016-06-19,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601.0,South,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,899.97,3,0.0,314.9895
3706,CA-2016-104941,2016-06-13,2016-06-19,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601.0,South,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,32.4,5,0.0,15.552
3807,CA-2016-113628,2016-11-12,2016-11-19,Standard Class,AH-10690,Anna H�berlin,Corporate,United States,Plantation,Florida,33317.0,South,OFF-AR-10001246,Office Supplies,Art,Newell 317,11.76,5,0.2,1.3230000000000002
3808,CA-2016-113628,2016-11-12,2016-11-19,Standard Class,AH-10690,Anna H�berlin,Corporate,United States,Plantation,Florida,33317.0,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,5.2379999999999995,2,0.7,-4.0158
